1314, 29, ORL, IND, 1, 
1617, 129, DAL, DEN, 1, 
1617, 129, PHI, DET, 1, 
1617, 129, OKC, IND, 1, 
1617, 129, SAS, MEM, 1, 
1617, 129, MIA, MIN, -1, 
1617, 129, PHO, NOP, 1, 
1617, 129, LAL, NYK, -1, 
1617, 129, CHI, SAC, -1, 
1617, 129, LAC, TOR, 1, 
1617, 129, CLE, WAS, -1, 
1617, 130, BRK, CHO, 1, 
1617, 130, POR, DAL, -1, 
1617, 130, ORL, HOU, 1, 
1617, 131, DEN, ATL, 1, 
1617, 131, WAS, BRK, -1, 
1617, 131, LAL, DET, 1, 
1617, 131, CHI, GSW, 1, 
1617, 131, CLE, IND, -1, 
1617, 131, PHO, MEM, 1, 
1617, 131, MIA, MIL, -1, 
1617, 131, TOR, MIN, 1, 
1617, 131, UTA, NOP, -1, 
1617, 131, LAC, NYK, -1, 
1617, 131, SAS, PHI, -1, 
1617, 131, BOS, SAC, 1, 
1617, 132, HOU, CHO, -1, 
1617, 132, UTA, DAL, 1, 
1617, 132, CLE, OKC, 1, 
1617, 132, PHI, ORL, -1, 
1617, 132, BOS, POR, -1, 
1617, 133, MIA, BRK, -1, 
1617, 133, SAS, DET, -1, 
1617, 133, GSW, MEM, -1, 
1617, 133, LAL, MIL, -1, 
1617, 133, NOP, MIN, -1, 
1617, 133, DEN, NYK, -1, 
1617, 133, CHI, PHO, 1, 
1617, 133, ATL, SAC, 1, 
1617, 133, IND, WAS, 1, 
1617, 134, LAC, CHO, -1, 
1617, 134, DEN, CLE, 1, 
1617, 134, ORL, DAL, 1, 
1617, 134, PHO, HOU, 1, 
1617, 134, MIL, IND, -1, 
1617, 134, GSW, OKC, -1, 
1617, 134, MIA, PHI, 1, 
1617, 134, BOS, UTA, -1, 
1617, 135, CHI, MIN, 1, 
1617, 135, SAS, NYK, 1, 
1617, 135, NOP, SAC, 1, 
1617, 135, DET, TOR, -1, 
1617, 136, MEM, BRK, -1, 
1617, 136, PHI, CHO, -1, 
1617, 136, BOS, DAL, -1, 
1617, 136, GSW, DEN, 1, 
1617, 136, SAS, IND, -1, 
1617, 136, ORL, MIA, -1, 
1617, 136, DET, MIL, 1, 
1617, 136, NOP, PHO, -1, 
1617, 136, ATL, POR, -1, 
1617, 136, LAC, UTA, -1, 
1617, 136, OKC, WAS, 1, 
1617, 137, TOR, CHI, 1, 
1617, 137, SAC, LAL, -1, 
1617, 137, CLE, MIN, -1, 
1617, 138, PHI, BOS, 1, 
1617, 138, MIL, BRK, -1, 
1617, 138, IND, CLE, 1, 
1617, 138, MIN, DEN, -1, 
1617, 138, DAL, DET, 1, 
1617, 138, SAC, GSW, 1, 
1617, 138, MIA, HOU, -1, 
1617, 138, ATL, LAC, 1, 
1617, 138, NOP, MEM, -1, 
1617, 138, NYK, OKC, 1, 
1617, 138, SAS, ORL, -1, 
1617, 138, LAL, PHO, 1, 
1617, 138, CHO, TOR, 1, 
1617, 138, POR, UTA, 1, 
1617, 139, BOS, CHI, 1, 
1617, 139, WAS, IND, -1, 
1617, 146, NYK, CLE, 1, 
1617, 146, CHO, DET, 1, 
1617, 146, LAC, GSW, 1, 
1617, 146, HOU, NOP, -1, 
1617, 146, POR, ORL, -1, 
1617, 146, DEN, SAC, 1, 
1617, 147, MIA, ATL, -1, 
1617, 147, PHO, CHI, 1, 
1617, 147, BRK, DEN, 1, 
1617, 147, MEM, IND, 1, 
1617, 147, SAS, LAC, -1, 
1617, 147, UTA, MIL, -1, 
1617, 147, DAL, MIN, 1, 
1617, 147, LAL, OKC, 1, 
1617, 147, WAS, PHI, 1, 
1617, 147, BOS, TOR, 1, 
1617, 148, CHI, CLE, -1, 
1617, 148, NOP, DAL, 1, 
1617, 148, BRK, GSW, 1, 
1617, 148, MIN, HOU, 1, 
1617, 148, IND, MIA, 1, 
1617, 148, PHI, NYK, 1, 
1617, 148, ATL, ORL, 1, 
1617, 148, CHO, SAC, -1, 
1617, 149, MEM, DEN, -1, 
1617, 149, BOS, DET, -1, 
1617, 149, CHO, LAC, 1, 
1617, 149, SAS, LAL, -1, 
1617, 149, PHO, MIL, 1, 
1617, 149, NOP, OKC, 1, 
1617, 149, POR, TOR, 1, 
1617, 149, UTA, WAS, -1, 
1617, 150, ATL, BOS, -1, 
1617, 150, MIL, CLE, 1, 
1617, 150, MIA, DAL, 1, 
1617, 150, IND, HOU, -1, 
1617, 150, TOR, NYK, -1, 
1617, 150, GSW, PHI, -1, 
1617, 150, MIN, SAC, -1, 
1617, 151, DEN, CHI, -1, 
1617, 151, POR, DET, 1, 
1617, 151, CHO, LAL, -1, 
1617, 151, PHO, MEM, 1, 
1617, 151, UTA, OKC, 1, 
1617, 151, GSW, WAS, 1, 
1617, 152, DAL, ATL, 1, 
1617, 152, CLE, BOS, 1, 
1617, 152, HOU, LAC, -1, 
1617, 152, PHI, MIA, 1, 
1617, 152, DEN, MIL, -1, 
1617, 152, DET, NOP, 1, 
1617, 152, NYK, ORL, -1, 
1617, 152, BRK, SAC, -1, 
1617, 152, IND, SAS, 1, 
1617, 152, WAS, TOR, -1, 
1617, 152, MIN, UTA, -1, 
1617, 153, GSW, CHI, 1, 
1617, 153, CHO, PHO, 1, 
1617, 153, OKC, POR, 1, 
1617, 154, CLE, ATL, -1, 
1617, 154, MEM, DAL, 1, 
1617, 154, BOS, LAL, -1, 
1617, 154, LAC, MIL, 1, 
1617, 154, SAS, NOP, -1, 
1617, 154, MIA, ORL, 1, 
1617, 154, NYK, PHI, 1, 
1617, 154, OKC, PHO, 1, 
1617, 154, BRK, UTA, 1, 
1617, 154, TOR, WAS, -1, 
1617, 155, LAC, CHI, -1, 
1617, 155, CHO, DEN, -1, 
1617, 155, MEM, HOU, 1, 
1617, 155, CLE, MIA, 1, 
1617, 155, TOR, MIL, 1, 
1617, 155, DET, PHI, -1, 
1617, 155, BRK, POR, 1, 
1617, 155, MIN, SAS, 1, 
1617, 156, IND, ATL, -1, 
1617, 156, OKC, DAL, 1, 
1617, 156, NOP, LAL, -1, 
1617, 156, GSW, NYK, -1, 
1617, 156, BOS, PHO, 1, 
1617, 156, UTA, SAC, -1, 
1617, 156, ORL, WAS, 1, 
1617, 157, GSW, ATL, -1, 
1617, 157, IND, CHO, 1, 
1617, 157, MIA, CLE, -1, 
1617, 157, SAC, DEN, 1, 
1617, 157, CHI, DET, 1, 
1617, 157, BOS, LAC, 1, 
1617, 157, BRK, MEM, -1, 
1617, 157, NYK, ORL, -1, 
1617, 157, MIL, PHI, -1, 
1617, 157, HOU, SAS, 1, 
1617, 157, NOP, UTA, 1, 
1617, 158, LAL, DAL, 1, 
1617, 158, POR, OKC, -1, 
1617, 158, WAS, PHO, -1, 
1617, 159, BRK, ATL, 1, 
1617, 159, WAS, DEN, -1, 
1617, 159, BOS, GSW, -1, 
1617, 159, UTA, HOU, -1, 
1617, 159, DET, IND, 1, 
1617, 159, CHO, MIA, 1, 
1617, 159, NYK, MIL, 1, 
1617, 159, LAC, MIN, 1, 
1617, 159, TOR, NOP, -1, 
1617, 159, CHI, ORL, 1, 
1617, 159, SAC, SAS, 1, 
1617, 160, CLE, DET, 1, 
1617, 160, LAC, MEM, -1, 
1617, 160, SAS, OKC, 1, 
1617, 160, LAL, PHO, -1, 
1617, 160, PHI, POR, 1, 
1617, 161, TOR, ATL, 1, 
1617, 161, HOU, CHI, -1, 
1617, 161, ORL, CHO, 1, 
1617, 161, BRK, DAL, 1, 
1617, 161, BOS, DEN, 1, 
1617, 161, IND, MIL, 1, 
1617, 161, GSW, MIN, 1, 
1617, 161, WAS, SAC, -1, 
1617, 162, NOP, CHO, -1, 
1617, 162, PHO, DAL, -1, 
1617, 162, NYK, DET, 1, 
1617, 162, PHI, LAC, 1, 
1617, 162, ATL, MEM, -1, 
1617, 162, TOR, MIA, 1, 
1617, 162, MIN, MIL, 1, 
1617, 162, UTA, OKC, 1, 
1617, 162, CLE, ORL, -1, 
1617, 162, WAS, POR, -1, 
1617, 162, DEN, SAC, -1, 
1617, 162, GSW, SAS, 1, 
1617, 163, CHI, BOS, 1, 
1617, 163, NYK, BRK, 1, 
1617, 163, CLE, HOU, 1, 
1617, 163, MIA, IND, 1, 
1617, 163, PHI, LAL, -1, 
1617, 163, POR, PHO, -1, 
1617, 164, CHI, CHO, -1, 
1617, 164, LAL, DEN, 1, 
1617, 164, MIL, MEM, 1, 
1617, 164, WAS, MIN, 1, 
1617, 164, ORL, SAC, 1, 
1617, 164, ATL, SAS, 1, 
1617, 164, DAL, TOR, 1, 
1617, 164, LAC, UTA, 1, 
1617, 165, OKC, BRK, -1, 
1617, 165, DET, CLE, 1, 
1617, 165, PHI, GSW, 1, 
1617, 165, POR, NOP, 1, 
1617, 165, IND, NYK, 1, 
1617, 166, MIN, BOS, 1, 
1617, 166, MEM, CHI, -1, 
1617, 166, UTA, DET, -1, 
1617, 166, LAL, HOU, 1, 
1617, 166, CHO, IND, 1, 
1617, 166, MIL, LAC, -1, 
1617, 166, NOP, MIA, 1, 
1617, 166, SAC, PHO, -1, 
1617, 166, POR, SAS, -1, 
1617, 166, DAL, WAS, -1, 
1617, 167, MEM, ATL, -1, 
1617, 167, UTA, CLE, 1, 
1617, 167, LAC, DEN, 1, 
1617, 167, ORL, GSW, 1, 
1617, 167, BRK, NYK, -1, 
1617, 167, OKC, TOR, -1, 
1617, 168, BOS, BRK, -1, 
1617, 168, TOR, DET, -1, 
1617, 168, MIL, LAL, -1, 
1617, 168, MIN, MIA, 1, 
1617, 168, HOU, NOP, 1, 
1617, 168, DAL, PHI, 1, 
1617, 168, ORL, PHO, -1, 
1617, 168, CHI, WAS, 1, 
1617, 169, POR, ATL, -1, 
1617, 169, UTA, CHI, 1, 
1617, 169, WAS, CHO, 1, 
1617, 169, HOU, DEN, -1, 
1617, 169, MIL, GSW, 1, 
1617, 169, CLE, LAC, 1, 
1617, 169, SAS, MEM, 1, 
1617, 169, SAC, OKC, 1, 
1617, 170, DAL, BRK, -1, 
1617, 170, PHO, DET, 1, 
1617, 170, CLE, LAL, -1, 
1617, 170, POR, MIA, -1, 
1617, 170, MIN, NOP, 1, 
1617, 170, BOS, PHI, 1, 
1617, 170, SAC, SAS, 1, 
1617, 170, IND, TOR, 1, 
1617, 171, WAS, BOS, 1, 
1617, 171, ATL, CHO, 1, 
1617, 171, DEN, HOU, 1, 
1617, 171, UTA, IND, 1, 
1617, 171, NYK, LAC, 1, 
1617, 171, GSW, OKC, -1, 
1617, 171, PHI, ORL, 1, 
1617, 172, DET, BRK, 1, 
1617, 172, GSW, DAL, -1, 
1617, 172, LAC, LAL, -1, 
1617, 172, PHO, MIA, 1, 
1617, 172, SAS, MIN, -1, 
1617, 172, MEM, NOP, 1, 
1617, 172, MIL, POR, -1, 
1617, 172, CHI, TOR, 1, 
1617, 173, IND, BOS, 1, 
1617, 173, DET, CHI, 1, 
1617, 173, CLE, DEN, 1, 
1617, 173, PHI, OKC, 1, 
1617, 173, CHO, ORL, -1, 
1617, 173, MIL, SAC, -1, 
1617, 173, NYK, UTA, 1, 
1617, 173, ATL, WAS, 1, 
1617, 174, PHO, BRK, 1, 
1617, 174, LAC, DAL, 1, 
1617, 174, TOR, MIA, -1, 
1617, 174, NYK, POR, 1, 
1617, 174, MEM, SAS, 1, 
1617, 175, PHO, BOS, 1, 
1617, 175, PHI, CHI, -1, 
1617, 175, CLE, CHO, -1, 
1617, 175, SAC, GSW, 1, 
1617, 175, NOP, HOU, 1, 
1617, 175, DEN, IND, -1, 
1617, 175, MIN, LAL, 1, 
1617, 175, ATL, MIL, 1, 
1617, 175, DET, ORL, 1, 
1617, 175, BRK, WAS, 1, 
1617, 176, WAS, CLE, -1, 
1617, 176, TOR, DAL, -1, 
1617, 176, UTA, LAC, 1, 
1617, 176, MIN, POR, 1, 
1617, 176, NYK, SAS, 1, 
1617, 177, BRK, ATL, -1, 
1617, 177, MIA, BOS, 1, 
1617, 177, PHO, CHO, 1, 
1617, 177, NOP, DEN, -1, 
1617, 177, MEM, GSW, 1, 
1617, 177, OKC, HOU, 1, 
1617, 177, PHI, IND, 1, 
1617, 177, SAC, LAC, -1, 
1617, 177, POR, LAL, -1, 
1617, 177, CHI, MIL, -1, 
1617, 178, OKC, DAL, -1, 
1617, 178, DET, NYK, 1, 
1617, 178, MEM, SAC, 1, 
1617, 178, CLE, SAS, 1, 
1617, 178, ORL, TOR, 1, 
1617, 178, NOP, UTA, 1, 
1617, 179, PHO, ATL, 1, 
1617, 179, PHI, BRK, -1, 
1617, 179, MIL, CHO, -1, 
1617, 179, MIA, DET, -1, 
1617, 179, GSW, HOU, -1, 
1617, 179, MIN, IND, -1, 
1617, 179, WAS, LAL, -1, 
1617, 179, DEN, POR, 1, 
1617, 180, MIL, BOS, -1, 
1617, 180, WAS, LAC, 1, 
1617, 180, IND, MEM, 1, 
1617, 180, DAL, NOP, 1, 
1617, 180, MIA, NYK, -1, 
1617, 180, OKC, ORL, -1, 
1617, 180, ATL, PHI, -1, 
1617, 180, UTA, SAC, -1, 
1617, 180, GSW, SAS, -1, 
1617, 180, CHO, TOR, -1, 
1617, 181, CLE, CHI, 1, 
1617, 181, BRK, DET, 1, 
1617, 181, LAL, MIN, 1, 
1617, 181, LAC, PHO, -1, 
1617, 181, HOU, POR, 1, 
1617, 182, ORL, BOS, 1, 
1617, 182, DEN, CHO, 1, 
1617, 182, PHI, CLE, 1, 
1617, 182, HOU, GSW, 1, 
1617, 182, DAL, MEM, 1, 
1617, 182, NYK, MIA, -1, 
1617, 182, DET, MIL, 1, 
1617, 182, SAC, NOP, 1, 
1617, 182, SAS, OKC, -1, 
1617, 182, IND, TOR, 1, 
1617, 182, WAS, UTA, 1, 
1617, 183, ORL, BRK, 1, 
1617, 183, ATL, CHI, 1, 
1617, 183, LAL, LAC, 1, 
1617, 183, SAC, MIN, -1, 
1617, 183, PHO, POR, 1, 
1617, 184, ATL, BRK, 1, 
1617, 184, IND, CLE, 1, 
1617, 184, WAS, GSW, 1, 
1617, 184, MEM, LAL, 1, 
1617, 184, DEN, MIA, -1, 
1617, 184, DAL, MIL, -1, 
1617, 184, CHI, NOP, -1, 
1617, 184, BOS, NYK, -1, 
1617, 184, CHO, OKC, -1, 
1617, 184, HOU, PHO, -1, 
1617, 184, UTA, SAS, 1, 
1617, 184, PHI, TOR, 1, 
1617, 185, POR, MIN, 1, 
1617, 186, ORL, CLE, 1, 
1617, 186, MIN, GSW, 1, 
1617, 186, TOR, IND, 1, 
1617, 186, DEN, NOP, -1, 
1617, 186, CHI, NYK, 1, 
1617, 186, MIL, OKC, 1, 
1617, 186, BRK, PHI, -1, 
1617, 186, DAL, SAC, 1, 
1617, 186, MEM, SAS, 1, 
1617, 186, POR, UTA, 1, 
1617, 186, CHO, WAS, 1, 
1617, 187, CLE, BOS, -1, 
1617, 187, MIA, CHO, -1, 
1617, 187, TOR, DET, -1, 
1617, 187, DEN, HOU, 1, 
1617, 187, DAL, LAC, 1, 
1617, 187, OKC, MEM, -1, 
1617, 187, GSW, PHO, -1, 
1617, 187, LAL, SAS, -1, 
1617, 188, BOS, ATL, 1, 
1617, 188, MIL, IND, 1, 
1617, 188, WAS, NYK, -1, 
1617, 188, BRK, ORL, 1, 
1617, 188, CHI, PHI, -1, 
1617, 188, MIN, POR, 1, 
1617, 189, ATL, CLE, -1, 
1617, 189, SAS, DAL, -1, 
1617, 189, NOP, DEN, 1, 
1617, 189, DET, HOU, -1, 
1617, 189, SAC, LAL, 1, 
1617, 189, NYK, MEM, 1, 
1617, 189, OKC, PHO, 1, 
1617, 189, MIA, TOR, 1, 
1617, 189, MIN, UTA, 1, 
1617, 190, CHI, BRK, 1, 
1617, 190, BOS, CHO, -1, 
1617, 190, NOP, GSW, 1, 
1617, 190, IND, ORL, -1, 
1617, 190, MIL, PHI, -1, 
1617, 190, UTA, POR, 1, 
1617, 190, LAC, SAS, -1, 
1617, 190, MIA, WAS, -1, 
1617, 191, CLE, ATL, 1, 
1617, 191, OKC, DEN, -1, 
1617, 191, MIN, LAL, 1, 
1617, 191, DET, MEM, -1, 
1617, 191, TOR, NYK, -1, 
1617, 191, DAL, PHO, 1, 
1617, 191, HOU, SAC, -1, 
1617, 192, BRK, BOS, 1, 
1617, 192, ORL, CHI, 1, 
1617, 192, WAS, DET, -1, 
1617, 192, UTA, GSW, -1, 
1617, 192, HOU, LAC, 1, 
1617, 192, CLE, MIA, 1, 
1617, 192, CHO, MIL, 1, 
1617, 192, IND, PHI, -1, 
1617, 192, SAS, POR, 1, 
1617, 193, CHO, ATL, 1, 
1617, 193, DEN, DAL, -1, 
1617, 193, NOP, LAL, 1, 
1617, 193, OKC, MIN, -1, 
1617, 193, PHO, SAC, 1, 
1617, 194, MIL, BOS, 1, 
1617, 194, BRK, CHI, 1, 
1617, 194, TOR, CLE, -1, 
1617, 194, LAL, GSW, 1, 
1617, 194, MIN, HOU, 1, 
1617, 194, ATL, IND, 1, 
1617, 194, SAC, LAC, 1, 
1617, 194, DAL, MEM, -1, 
1617, 194, WAS, MIA, 1, 
1617, 194, PHI, NYK, 1, 
1617, 194, DEN, OKC, -1, 
1617, 194, DET, ORL, 1, 
1617, 194, NOP, POR, -1, 
1617, 194, SAS, UTA, 1, 
1718, 17, BOS, CLE, 1, 
1718, 17, HOU, GSW, -1, 
1718, 18, MIL, BOS, -1, 
1718, 18, ATL, DAL, -1, 
1718, 18, CHO, DET, 1, 
1718, 18, BRK, IND, 1, 
1718, 18, NOP, MEM, 1, 
1718, 18, MIA, ORL, 1, 
1718, 18, POR, PHO, -1, 
1718, 18, HOU, SAC, -1, 
1718, 18, MIN, SAS, 1, 
1718, 18, DEN, UTA, 1, 
1718, 18, PHI, WAS, 1, 
1718, 19, LAC, LAL, -1, 
1718, 19, NYK, OKC, 1, 
1718, 19, CHI, TOR, 1, 
1718, 20, ORL, BRK, 1, 
1718, 20, ATL, CHO, 1, 
1718, 20, SAC, DAL, -1, 
1718, 20, POR, IND, -1, 
1718, 20, CLE, MIL, -1, 
1718, 20, UTA, MIN, 1, 
1718, 20, GSW, NOP, -1, 
1718, 20, BOS, PHI, -1, 
1718, 20, LAL, PHO, -1, 
1718, 20, DET, WAS, 1, 
1718, 21, SAS, CHI, -1, 
1718, 21, ORL, CLE, -1, 
1718, 21, SAC, DEN, 1, 
1718, 21, DAL, HOU, 1, 
1718, 21, PHO, LAC, 1, 
1718, 21, GSW, MEM, 1, 
1718, 21, IND, MIA, 1, 
1718, 21, POR, MIL, 1, 
1718, 21, DET, NYK, -1, 
1718, 21, PHI, TOR, 1, 
1718, 21, OKC, UTA, 1, 
1718, 22, ATL, BRK, 1, 
1718, 22, NOP, LAL, -1, 
1718, 22, MIN, OKC, -1, 
1718, 23, GSW, DAL, -1, 
1718, 23, WAS, DEN, -1, 
1718, 23, PHI, DET, -1, 
1718, 23, MEM, HOU, -1, 
1718, 23, ATL, MIA, 1, 
1718, 23, CHO, MIL, 1, 
1718, 23, SAC, PHO, 1, 
1718, 23, TOR, SAS, 1, 
1718, 24, NYK, BOS, 1, 
1718, 24, CHI, CLE, 1, 
1718, 24, UTA, LAC, 1, 
1718, 24, IND, MIN, -1, 
1718, 24, BRK, ORL, 1, 
1718, 24, NOP, POR, 1, 
1718, 25, CLE, BRK, 1, 
1718, 25, DEN, CHO, 1, 
1718, 25, MEM, DAL, 1, 
1718, 25, MIN, DET, 1, 
1718, 25, TOR, GSW, 1, 
1718, 25, WAS, LAL, 1, 
1718, 25, SAS, MIA, -1, 
1718, 25, IND, OKC, 1, 
1718, 25, HOU, PHI, -1, 
1718, 25, UTA, PHO, 1, 
1718, 26, ATL, CHI, 1, 
1718, 26, DAL, MEM, 1, 
1718, 26, BOS, MIL, -1, 
1718, 26, LAC, POR, -1, 
1718, 26, NOP, SAC, -1, 
1718, 27, DEN, ATL, -1, 
1718, 27, HOU, CHO, -1, 
1718, 27, WAS, GSW, 1, 
1718, 27, TOR, LAL, -1, 
1718, 27, OKC, MIN, 1, 
1718, 27, BRK, NYK, 1, 
1718, 27, SAS, ORL, 1, 
1718, 28, OKC, CHI, -1, 
1718, 28, PHI, DAL, -1, 
1718, 28, DET, LAC, -1, 
1718, 28, HOU, MEM, 1, 
1718, 28, BOS, MIA, -1, 
1718, 28, CLE, NOP, 1, 
1718, 28, PHO, POR, 1, 
1718, 28, LAL, UTA, 1, 
1718, 29, MIL, ATL, -1, 
1718, 29, DEN, BRK, -1, 
1718, 29, ORL, CHO, 1, 
1718, 29, NYK, CLE, -1, 
1718, 29, DET, GSW, -1, 
1718, 29, SAS, IND, 1, 
1718, 29, WAS, SAC, -1, 
1718, 30, SAS, BOS, 1, 
1718, 30, PHI, HOU, -1, 
1718, 30, GSW, LAC, -1, 
1718, 30, CHO, MEM, -1, 
1718, 30, MIN, MIA, -1, 
1718, 30, ORL, NOP, -1, 
1718, 30, DEN, NYK, 1, 
1718, 30, TOR, POR, -1, 
1718, 30, DAL, UTA, 1, 
1718, 31, PHO, BRK, -1, 
1718, 31, SAC, IND, 1, 
1718, 31, DET, LAL, 1, 
1718, 31, OKC, MIL, -1, 
1718, 32, SAC, BOS, 1, 
1718, 32, MIL, CHO, 1, 
1718, 32, IND, CLE, -1, 
1718, 32, TOR, DEN, 1, 
1718, 32, DAL, LAC, 1, 
1718, 32, ORL, MEM, -1, 
1718, 32, CHI, MIA, 1, 
1718, 32, MIN, NOP, -1, 
1718, 32, HOU, NYK, -1, 
1718, 32, ATL, PHI, 1, 
1718, 32, POR, UTA, 1, 
1718, 32, PHO, WAS, -1, 
1718, 33, LAL, POR, 1, 
1718, 33, GSW, SAS, -1, 
1718, 34, HOU, ATL, -1, 
1718, 34, NOP, DAL, -1, 
1718, 34, MIA, DEN, 1, 
1718, 34, MIL, DET, 1, 
1718, 34, BRK, LAL, 1, 
1718, 34, PHO, NYK, 1, 
1718, 34, BOS, OKC, -1, 
1718, 34, CHI, ORL, -1, 
1718, 34, IND, PHI, 1, 
1718, 34, CHO, SAS, 1, 
1718, 34, TOR, UTA, -1, 
1718, 34, CLE, WAS, -1, 
1718, 35, NOP, CHI, -1, 
1718, 35, GSW, DEN, -1, 
1718, 35, SAC, DET, 1, 
1718, 35, MEM, LAC, -1, 
1718, 35, DAL, MIN, 1, 
1718, 36, ATL, CLE, -1, 
1718, 36, UTA, HOU, 1, 
1718, 36, MIA, LAC, -1, 
1718, 36, MEM, LAL, 1, 
1718, 36, CHO, MIN, 1, 
1718, 36, IND, NYK, 1, 
1718, 36, BOS, ORL, -1, 
1718, 36, OKC, POR, 1, 
1718, 36, PHO, SAS, 1, 
1718, 36, WAS, TOR, -1, 
1718, 37, BOS, ATL, -1, 
1718, 37, MIA, GSW, 1, 
1718, 37, BRK, PHO, -1, 
1718, 38, MIL, CLE, 1, 
1718, 38, BRK, DEN, 1, 
1718, 38, NOP, IND, -1, 
1718, 38, CHO, NYK, 1, 
1718, 38, MEM, POR, -1, 
1718, 38, OKC, SAC, 1, 
1718, 38, LAC, SAS, 1, 
1718, 38, CHI, TOR, 1, 
1718, 38, PHI, UTA, -1, 
1718, 38, DAL, WAS, -1, 
1718, 39, LAL, BOS, 1, 
1718, 39, IND, DET, 1, 
1718, 39, MIN, GSW, 1, 
1718, 39, NYK, ORL, 1, 
1718, 39, MIA, PHO, -1, 
1718, 40, OKC, DEN, 1, 
1718, 40, CLE, HOU, 1, 
1718, 40, PHI, SAC, 1, 
1718, 40, NOP, TOR, 1, 
1718, 40, LAL, WAS, 1, 
1718, 41, CHO, BOS, 1, 
1718, 41, IND, CHI, -1, 
1718, 41, ATL, DET, 1, 
1718, 41, LAC, OKC, 1, 
1718, 41, ORL, PHO, -1, 
1718, 41, BRK, POR, -1, 
1718, 41, MIL, SAS, -1, 
1718, 41, MIA, UTA, -1, 
1718, 42, CLE, DAL, -1, 
1718, 42, ORL, DEN, 1, 
1718, 42, PHI, GSW, 1, 
1718, 42, MEM, HOU, 1, 
1718, 42, LAL, MIL, 1, 
1718, 42, LAC, NOP, 1, 
1718, 42, SAC, NYK, 1, 
1718, 42, MIN, PHO, 1, 
1718, 42, CHI, SAS, 1, 
1718, 42, BRK, UTA, 1, 
1718, 42, ATL, WAS, 1, 
1718, 43, TOR, BOS, 1, 
1718, 43, MIA, DET, 1, 
1718, 43, HOU, IND, -1, 
1718, 43, DAL, OKC, 1, 
1718, 44, ORL, GSW, 1, 
1718, 44, PHI, LAC, -1, 
1718, 44, MEM, MIL, 1, 
1718, 44, ATL, NOP, 1, 
1718, 44, CLE, NYK, -1, 
1718, 44, LAL, PHO, -1, 
1718, 44, DEN, POR, 1, 
1718, 44, MIN, UTA, -1, 
1718, 44, SAC, WAS, 1, 
1718, 45, BOS, BRK, -1, 
1718, 45, SAS, DAL, -1, 
1718, 45, TOR, HOU, -1, 
1718, 46, SAC, ATL, 1, 
1718, 46, CLE, CHO, -1, 
1718, 46, PHI, LAL, -1, 
1718, 46, IND, MEM, -1, 
1718, 46, WAS, MIA, -1, 
1718, 46, DET, MIL, 1, 
1718, 46, SAS, MIN, 1, 
1718, 46, TOR, NOP, -1, 
1718, 46, UTA, NYK, 1, 
1718, 46, CHI, OKC, 1, 
1718, 46, ORL, POR, 1, 
1718, 47, GSW, BOS, 1, 
1718, 47, HOU, PHO, -1, 
1718, 48, UTA, BRK, 1, 
1718, 48, CHO, CHI, 1, 
1718, 48, LAC, CLE, 1, 
1718, 48, MIN, DAL, -1, 
1718, 48, NOP, DEN, 1, 
1718, 48, DET, IND, 1, 
1718, 48, PHO, LAL, -1, 
1718, 48, POR, SAC, 1, 
1718, 48, OKC, SAS, 1, 
1718, 48, NYK, TOR, 1, 
1718, 48, MIA, WAS, -1, 
1718, 49, BOS, ATL, -1, 
1718, 49, LAC, CHO, 1, 
1718, 49, MIL, DAL, 1, 
1718, 49, HOU, MEM, -1, 
1718, 49, UTA, ORL, -1, 
1718, 49, GSW, PHI, -1, 
1718, 49, SAC, POR, 1, 
1718, 50, GSW, BRK, -1, 
1718, 50, DEN, LAL, 1, 
1718, 50, IND, MIA, -1, 
1718, 50, DET, MIN, -1, 
1718, 50, CHI, PHO, 1, 
1718, 50, WAS, TOR, 1, 
1718, 51, MIN, CHO, 1, 
1718, 51, BOS, DAL, -1, 
1718, 51, CLE, DET, -1, 
1718, 51, POR, MEM, -1, 
1718, 51, WAS, MIL, -1, 
1718, 51, OKC, NOP, 1, 
1718, 51, LAC, NYK, 1, 
1718, 51, IND, ORL, -1, 
1718, 51, UTA, PHI, 1, 
1718, 51, DEN, SAC, -1, 
1718, 51, ATL, SAS, 1, 
1718, 52, CHI, LAL, 1, 
1718, 53, LAC, ATL, -1, 
1718, 53, WAS, CHO, 1, 
1718, 53, BRK, CLE, 1, 
1718, 53, DEN, HOU, 1, 
1718, 53, DAL, MEM, -1, 
1718, 53, BOS, MIA, 1, 
1718, 53, ORL, MIN, 1, 
1718, 53, SAS, NOP, 1, 
1718, 53, TOR, NYK, 1, 
1718, 53, GSW, OKC, 1, 
1718, 53, POR, PHI, 1, 
1718, 53, MIL, PHO, -1, 
1718, 53, LAL, SAC, 1, 
1718, 53, CHI, UTA, 1, 
1718, 55, NYK, ATL, 1, 
1718, 55, ORL, BOS, 1, 
1718, 55, POR, BRK, -1, 
1718, 55, CHO, CLE, 1, 
1718, 55, MEM, DEN, 1, 
1718, 55, CHI, GSW, 1, 
1718, 55, TOR, IND, 1, 
1718, 55, MIA, MIN, -1, 
1718, 55, DET, OKC, -1, 
1718, 55, NOP, PHO, -1, 
1718, 56, TOR, ATL, -1, 
1718, 56, SAS, CHO, -1, 
1718, 56, OKC, DAL, 1, 
1718, 56, NOP, GSW, 1, 
1718, 56, NYK, HOU, 1, 
